HH.VEH.ID,VEHTYPE,URBUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
1.070854e+07,1,1,1530,1350,520,20,545,920,1505
1.070890e+07,3,1,1747,1258,645,16,700,1030,1730
1.071048e+07,4,2,1730,1110,440,1.150000e+01,550,605,1155
1.071049e+07,1,1,2315,900,815,17,830,600,1430
1.071989e+07,1,1,1905,1225,730,17,750,9.100000e+02,1700
1.072395e+07,1,1,1655,1300,555,22,625,1.005000e+03,1630
1.072630e+07,1,1,1910,1255,805,1.450000e+01,915,930,1845
1.073150e+07,4,1,1710,1445,755,4.150000e+01,920,655,1615
1.073214e+07,1,1,1830,1.340000e+03,810,50,855,850,1745
1.073238e+07,1,2,1700,1330,630,12,645,915,1600
1.073372e+07,1,1,1530,1345,515,34,550,815,1405
1.073421e+07,1,2,1640,1435,715,4.233333e+01,803,757,1600
1.073701e+07,1,1,1730,1240,610,12,625,1050,1715
1.073758e+07,1,2,1530,1430,600,30,630,830,1500
1.073758e+07,3,2,1735,1440,815,4.450000e+01,856,704,1600
1.073816e+07,3,1,1755,1335,730,20,755,9.350000e+02,1730
1.074093e+07,1,1,1535,1415,550,2.033333e+01,625,8.350000e+02,1500
1.074172e+07,3,1,1500,1355,455,16,516,919,1435
1.074268e+07,1,1,1730,1300,630,18,650,1.010000e+03,1700
1.074380e+07,1,2,1800,1.410000e+03,810,22,835,855,1730
1.074380e+07,4,2,1755,1.240000e+03,635,16,700,1035,1735
1.074846e+07,1,1,2342,1318,1300,42,1400,900,2300
1.075106e+07,1,1,1745,1345,730,24,830,830,1700
1.075106e+07,1,1,2100,1130,830,30,930,1100,2030
1.075480e+07,1,1,2010,1.020000e+03,630,16,645,1220,1905
1.075504e+07,1,2,2015,1120,735,10,825,720,1545
1.075506e+07,3,2,1755,1.255000e+03,650,30,735,9.250000e+02,1700
1.075771e+07,4,2,1645,1430,715,16,730,900,1630
1.075771e+07,1,2,1730,1400,730,2.022222e+01,750,8.400000e+02,1630
1.076023e+07,4,1,1947,1143,730,17,750,9.100000e+02,1700
1.076219e+07,1,1,2215,1045,900,1.346111e+02,625,705,1330
1.076295e+07,1,1,1600,1430,630,1.244444e+01,645,900,1545
1.076295e+07,3,1,1820,1340,800,12,825,735,1600
1.076339e+07,3,1,1515,1315,430,10,445,1015,1500
1.076484e+07,3,2,1315,1545,500,14,515,745,1300
1.076535e+07,4,1,1805,1110,515,10,555,1037,1632
1.076541e+07,1,1,1935,1225,800,103,950,7.150000e+02,1705
1.076598e+07,1,1,1715,1330,645,12,700,1000,1700
1.076738e+07,1,1,2210,8.050000e+02,615,27,650,625,1315
1.076748e+07,4,1,1430,1530,600,2.066667e+01,645,715,1400
1.076797e+07,2,1,1645,1445,730,10,745,845,1630
1.076797e+07,1,1,1630,1245,515,40,550,9.550000e+02,1545
1.076808e+07,1,2,1700,1300,600,30,700,900,1600
1.076817e+07,1,1,2100,845,545,6.050000e+01,825,950,1815
1.076826e+07,4,2,1845,945,430,23,530,830,1400
1.076847e+07,4,1,1730,1330,700,32,730,930,1700
1.076974e+07,1,1,1530,1330,500,19,530,930,1500
1.077036e+07,3,2,2155,1920,1715,93,745,815,1600
1.077047e+07,3,1,1500,1430,530,22,550,8.400000e+02,1430
1.077155e+07,4,2,1450,1440,530,14,545,845,1430
1.077171e+07,1,1,1700,1330,630,14,700,930,1630
1.077217e+07,2,1,1620,1440,700,18,720,8.400000e+02,1600
1.077234e+07,1,1,1920,1210,730,36,805,940,1745
1.077788e+07,1,1,1520,1425,545,1.444444e+01,600,900,1500
1.077863e+07,1,1,1625,1505,730,15,750,8.100000e+02,1600
1.077927e+07,1,1,2145,1945,1730,3.650000e+01,550,8.400000e+02,1430
1.078510e+07,4,1,1615,1330,545,38,630,900,1530
1.078546e+07,2,2,2245,830,715,59,810,805,1615
1.078683e+07,1,1,1805,2155,1600,17,840,850,1730
1.078791e+07,2,2,1830,1230,700,56,830,830,1700
1.078855e+07,1,2,1600,1430,630,20,655,8.350000e+02,1530
1.078893e+07,2,1,1851,1.434000e+03,925,26,953,823,1816
1.079094e+07,1,2,1700,1430,730,12,800,830,1630
1.079431e+07,4,1,1630,1400,630,20,650,9.100000e+02,1600
1.079462e+07,1,1,1658,1417,715,18,735,8.550000e+02,1630
1.079482e+07,1,1,1815,1345,800,20,850,840,1730
1.079932e+07,1,1,2035,1125,800,5.133333e+01,845,945,1830
1.080081e+07,1,2,2115,1015,730,26,800,830,1630
1.080122e+07,4,1,359,1101,1500,5.622222e+01,1550,1120,310
1.080315e+07,4,1,1835,1355,830,40,910,850,1800
1.080535e+07,4,1,1820,1110,530,10,545,1220,1805
1.080592e+07,1,1,1445,1415,500,50,600,800,1400
1.080655e+07,4,1,1600,2330,1530,51,425,635,1100
1.080694e+07,1,2,1700,1330,630,34,720,8.400000e+02,1600
1.080834e+07,1,1,1800,1428,828,35,1100,6.100000e+02,1710
1.080835e+07,3,1,1740,1350,730,11,755,9.050000e+02,1700
1.080954e+07,1,2,2035,1025,700,117,845,815,1700
1.080971e+07,4,1,2040,1105,745,2.466667e+01,825,8.150000e+02,1640
1.081181e+07,1,1,1900,1130,630,20,700,1130,1830
1.081238e+07,1,1,1758,1152,550,14,932,801,1733
1.081238e+07,4,1,1807,1353,800,14,823,9.170000e+02,1740
1.081473e+07,2,2,2020,1115,735,30,835,825,1700
1.081544e+07,1,1,1922,1208,730,21,800,915,1715
1.081763e+07,1,1,1748,1427,815,10,859,836,1735
1.081965e+07,1,1,1650,1555,845,1.411111e+01,900,700,1600
1.082130e+07,3,2,1725,1.340000e+03,705,12,725,9.250000e+02,1650
1.082243e+07,1,1,1940,1250,830,20,850,610,1500
1.082353e+07,3,1,1920,1140,700,44,740,908,1648
1.082916e+07,1,1,215,1220,1435,12,1515,1045,200
1.083110e+07,1,2,1925,1510,1035,28,1100,800,1900
1.083196e+07,4,1,1900,1145,645,50,805,825,1630
1.083224e+07,4,1,1915,1015,530,14,600,1300,1900
1.083324e+07,4,1,1840,1.240000e+03,720,1.050000e+01,745,8.400000e+02,1625
1.083364e+07,1,1,1930,1200,730,12,745,1131,1916
1.083369e+07,1,1,1850,1140,630,54,800,1000,1800
1.083440e+07,3,1,1745,1245,630,24,745,845,1630
1.083789e+07,4,1,1750,1240,630,2.450000e+01,700,800,1500
1.083927e+07,2,1,1545,1400,545,10,555,9.350000e+02,1530
1.084082e+07,1,1,1550,1340,530,14,545,945,1530
1.084139e+07,1,1,1815,1430,845,10,900,900,1800
1.084606e+07,1,2,1730,1300,630,30,715,815,1530
1.084698e+07,1,1,1910,1050,600,7.622222e+01,715,845,1600
1.084813e+07,4,2,1503,1357,500,35,544,816,1400
1.084840e+07,3,1,1724,1302,626,22,650,945,1635
1.085014e+07,1,1,1600,1325,525,38,600,915,1515
1.085033e+07,1,1,1950,1110,700,12,718,1212,1930
1.085037e+07,1,1,1635,1.435000e+03,710,58,800,700,1500
1.085125e+07,1,1,1930,945,515,13,545,835,1420
1.085154e+07,4,1,1627,1348,615,18,650,8.400000e+02,1530
1.085327e+07,4,2,1500,1600,700,28,730,700,1430
1.085340e+07,4,2,2330,830,800,2.533333e+01,1345,815,2200
1.085646e+07,1,2,1950,1028,618,43,740,1.040000e+03,1820
1.085988e+07,1,2,2035,1910,1545,75,550,1.010000e+03,1600
1.086026e+07,1,1,1800,1300,700,25,730,930,1700
1.086103e+07,3,1,2300,1345,1245,23,1315,915,2230
1.086131e+07,1,2,2130,1730,1500,24,825,840,1705
1.086196e+07,1,2,1530,1520,650,24,715,745,1500
1.086412e+07,1,1,1620,1.420000e+03,640,34,710,8.350000e+02,1545
1.086450e+07,1,1,2005,1125,730,2.666667e+01,755,8.350000e+02,1630
1.086533e+07,4,2,1629,1313,542,18,600,1.006000e+03,1606
1.086605e+07,4,1,1630,1425,655,16,710,900,1610
1.086681e+07,1,1,1830,1200,630,4.122222e+01,720,9.100000e+02,1630
1.086732e+07,4,1,1730,1130,500,10,520,1140,1700
1.086791e+07,1,2,1740,1.410000e+03,750,27,830,842,1712
1.086837e+07,4,1,1850,1.220000e+03,710,40,750,9.250000e+02,1715
1.087169e+07,1,1,1710,1205,515,44,555,8.350000e+02,1430
1.087199e+07,1,1,1615,1425,640,34,710,8.100000e+02,1520
1.087277e+07,1,1,1630,1352,622,24,720,845,1605
1.087413e+07,2,2,1840,1.040000e+03,520,12,620,1110,1730
1.087425e+07,1,1,2115,9.550000e+02,710,32,810,850,1700
1.087823e+07,1,1,1615,1345,600,40,635,8.550000e+02,1530
1.088005e+07,2,1,1717,1243,600,10,615,1045,1700
1.088302e+07,4,2,1630,1530,800,26,835,725,1600
1.088367e+07,3,1,1725,1335,700,12,720,9.400000e+02,1700
1.088424e+07,1,1,1500,1625,725,16,800,615,1415
1.088579e+07,1,2,1840,1130,610,6.366667e+01,745,931,1716
1.088641e+07,4,2,1600,1430,630,12,700,830,1530
1.088726e+07,1,1,1845,1.335000e+03,820,38,905,855,1800
1.088737e+07,1,1,1920,1055,615,64,710,1.020000e+03,1730
1.088737e+07,3,1,1615,1335,550,40,645,845,1530
1.088830e+07,4,2,1600,1430,630,30,700,830,1530
1.088840e+07,1,1,2020,9.100000e+02,530,116,725,1105,1830
1.088851e+07,1,1,1650,1.420000e+03,710,30,750,8.100000e+02,1600
1.088883e+07,1,1,230,1415,1645,16,1705,9.100000e+02,215
1.088883e+07,4,1,1750,1420,810,14,827,8.580000e+02,1725
1.088915e+07,4,2,2045,2145,1830,65,550,1110,1700
1.089013e+07,1,1,1730,1320,650,12,725,845,1610
1.089028e+07,4,1,1745,1100,445,66,545,1045,1630
1.089417e+07,3,1,1917,1.221000e+03,738,39,855,9.340000e+02,1829
1.089437e+07,1,1,2115,845,600,22,635,8.550000e+02,1530
1.089453e+07,4,2,2110,1000,710,9.950000e+01,1030,630,1700
1.089472e+07,1,1,1838,2330,1808,132,555,8.350000e+02,1430
1.089547e+07,1,1,1745,1252,637,51,721,939,1700
1.089633e+07,1,1,2056,1.107000e+03,803,14,826,834,1700
1.089662e+07,2,2,1650,1440,730,16,745,8.500000e+02,1635
1.089684e+07,3,2,1540,1.650000e+03,830,18,850,6.200000e+02,1510
1.090073e+07,1,1,1620,1340,600,1.750000e+01,620,9.100000e+02,1530
1.090204e+07,1,1,1900,1245,745,18,805,1035,1840
1.090367e+07,1,1,1815,1230,645,10,710,1.020000e+03,1730
1.090608e+07,1,1,1821,1439,900,14,918,812,1730
1.090671e+07,4,2,1820,1300,720,35,751,639,1430
1.090808e+07,3,2,2215,1145,1000,18,1020,1040,2100
1.091605e+07,1,1,1845,1215,700,12,716,1114,1830
1.091656e+07,2,1,2120,830,550,52,945,7.250000e+02,1710
1.091729e+07,1,2,2252,1853,1745,86,700,845,1545
1.091875e+07,3,1,2140,1.020000e+03,800,2.288889e+01,830,830,1700
1.091911e+07,1,1,2045,1115,800,10,820,7.600000e+02,1620
1.092272e+07,3,1,1605,1410,615,18,650,8.400000e+02,1530
1.092273e+07,1,2,1820,1249,709,29,753,9.400000e+02,1733
1.092352e+07,1,1,1730,1415,745,14,800,915,1715
1.092362e+07,1,1,1730,1400,730,22,755,9.050000e+02,1700
1.092468e+07,1,1,2200,915,715,19,745,620,1405
1.092560e+07,4,2,1940,8.200000e+02,400,104,600,1145,1745
1.092688e+07,2,1,2002,1913,1515,5.250000e+01,655,8.090000e+02,1504
1.092825e+07,1,1,1820,1425,845,20,925,835,1800
1.093077e+07,3,2,1805,1.320000e+03,725,22,800,8.550000e+02,1655
1.093155e+07,4,1,1555,1430,625,22,655,8.350000e+02,1530
1.093186e+07,1,1,1820,1340,800,14,815,945,1800
1.093390e+07,3,1,1915,918,433,34,541,844,1425
1.093494e+07,1,1,1550,1450,640,12,655,8.100000e+02,1505
1.093494e+07,1,1,1600,1440,640,12,655,8.500000e+02,1545
1.093562e+07,1,1,1630,1500,730,14,750,815,1605
1.093672e+07,1,2,1835,1.235000e+03,710,12,730,1035,1805
1.093719e+07,1,1,1745,1600,945,30,1015,630,1645
1.093746e+07,1,1,1835,1257,732,16,800,9.050000e+02,1705
1.093838e+07,1,1,1730,1340,710,11,745,845,1630
1.094008e+07,1,2,1635,1525,800,10,850,645,1535
1.094066e+07,4,1,1740,1305,645,58,740,9.100000e+02,1650
1.094129e+07,1,1,1937,1041,618,20,637,1238,1915
1.094313e+07,1,1,2020,1355,1015,1.650000e+01,1045,915,2000
1.094403e+07,1,1,1730,1330,700,16,725,900,1625
1.094409e+07,1,2,330,1330,1700,150,530,930,1500
1.094536e+07,1,1,325,1205,1530,12,1550,1115,305
1.094555e+07,4,2,1755,1250,645,29,750,8.350000e+02,1625
1.094871e+07,1,1,1540,1550,730,24,757,613,1410
1.094872e+07,4,1,2030,2130,1800,27,450,1050,1540
1.094872e+07,4,1,1725,1250,615,24,655,1.005000e+03,1700
1.095000e+07,1,1,815,2230,645,33,920,747,1707
1.095077e+07,1,1,1918,2212,1730,60,610,8.200000e+02,1430
1.095320e+07,2,1,1835,1315,750,44,850,840,1730
1.095433e+07,4,1,210,1050,1300,28,1330,1215,145
1.095577e+07,2,2,1716,1432,748,12,800,900,1700
1.095577e+07,4,2,1620,1310,530,14,545,1015,1600
1.095698e+07,1,1,1730,1320,650,22,710,9.500000e+02,1700
1.095698e+07,1,1,1740,1304,644,18,705,1.005000e+03,1710
1.095699e+07,2,1,2020,1310,930,36,1007,9.390000e+02,1946
1.095840e+07,4,2,1550,1540,730,25,756,724,1520
1.095951e+07,4,1,1745,1245,630,14,645,1045,1730
1.096183e+07,1,2,1807,1338,745,10,755,9.050000e+02,1700
1.096186e+07,1,1,1850,2255,1745,34,545,1015,1600
1.096259e+07,1,1,1153,2117,910,25,740,8.500000e+02,1630
1.096306e+07,1,1,1650,1340,630,24,700,900,1600
1.096359e+07,1,1,1815,1245,700,122,905,725,1630
1.096363e+07,4,1,1658,1.439000e+03,737,22,757,841,1638
1.096468e+07,1,1,1730,1400,730,12,800,900,1700
1.096559e+07,1,1,1800,1300,700,34,745,915,1700
1.096578e+07,4,1,1700,1440,740,16,800,830,1630
1.096763e+07,1,1,2215,930,745,1.750000e+01,1600,600,2200
1.096809e+07,1,1,1930,1030,600,1.555556e+01,625,1235,1900
1.097258e+07,4,1,1700,1330,630,16,700,930,1630
1.097377e+07,1,1,1740,1440,820,34,915,745,1700
1.097486e+07,3,1,2033,1257,930,11,943,647,1630
1.097749e+07,2,2,1620,1.450000e+03,710,10,722,8.430000e+02,1605
1.097889e+07,1,2,1650,1440,730,16,750,725,1515
1.098553e+07,1,1,1645,1450,735,16,800,815,1615
1.098687e+07,1,1,1915,1130,645,45,830,830,1700
1.098690e+07,4,1,1800,1130,530,16,550,1040,1630
1.098768e+07,1,1,1925,2135,1700,98,715,756,1511
1.099149e+07,1,2,1640,1405,645,2.044444e+01,709,906,1615
1.099151e+07,3,1,1630,1255,525,16,600,1000,1600
1.099195e+07,1,2,1757,1258,655,14,722,948,1710
1.099322e+07,1,1,1520,1.710000e+03,830,20,850,610,1500
1.099494e+07,3,1,1745,1415,800,22,830,730,1600
1.099663e+07,4,1,2255,8.050000e+02,700,64,800,831,1631
1.099780e+07,4,2,1645,1330,615,66,720,8.100000e+02,1530
1.099820e+07,1,1,2140,1.005000e+03,745,98,910,850,1800
1.100361e+07,3,1,1840,1920,1400,54,700,815,1515
1.100438e+07,1,2,1720,1340,700,22,740,740,1520
1.100869e+07,1,1,1645,1415,700,28,745,815,1600
1.100959e+07,1,1,1805,1040,445,58,550,1040,1630
1.101098e+07,1,2,1550,1440,630,14,645,845,1530
1.101098e+07,4,2,1530,1450,620,14,640,8.350000e+02,1515
1.101138e+07,4,1,1800,1200,600,16,635,1055,1730
1.101386e+07,1,1,1545,1440,625,1.422222e+01,700,805,1505
1.101400e+07,1,2,330,1130,1500,30,1530,1130,300
1.101629e+07,1,1,1829,1431,900,16,917,850,1807
1.101652e+07,1,1,1745,1415,800,20,859,821,1720
1.101687e+07,1,1,1646,1359,645,12,701,929,1630
1.102187e+07,3,1,1725,1350,715,31,750,8.100000e+02,1600
1.102543e+07,4,1,1515,1515,630,14,645,815,1500
1.102839e+07,1,2,1445,1415,500,1.072222e+01,545,815,1400
1.102893e+07,3,1,1937,1223,800,27,836,8.490000e+02,1725
1.102941e+07,1,1,1745,1315,700,14,715,1015,1730
1.102942e+07,1,1,2015,1115,730,26,830,800,1630
1.102948e+07,4,1,1620,1440,700,20,725,8.050000e+02,1530
1.102969e+07,1,1,1830,1230,700,20,740,1.020000e+03,1800
1.103026e+07,4,1,2205,9.550000e+02,800,12,1320,755,2115
1.103124e+07,1,1,2340,1350,1330,28,1410,850,2300
1.103298e+07,1,1,1610,1356,606,28,631,9.100000e+02,1541
1.103437e+07,1,1,1930,1230,800,10,820,840,1700
1.103540e+07,1,1,2115,1.055000e+03,810,12,830,1230,2100
1.103751e+07,1,1,2130,800,530,16,600,1500,2100
1.103794e+07,1,1,2030,1500,1130,17,1205,725,1930
1.103840e+07,1,1,1700,1530,830,10,915,715,1630
1.180303e+07,4,2,2130,1000,730,16,805,855,1700
1.180304e+07,1,1,1700,1415,715,14,735,8.550000e+02,1630
1.180886e+07,1,1,1600,1455,655,10,710,8.200000e+02,1530
1.180888e+07,3,1,1856,904,400,12,411,831,1242
1.180943e+07,1,1,2145,900,645,3.911111e+01,725,735,1500
1.181034e+07,4,1,1740,1420,800,16,830,830,1700
1.181127e+07,1,1,2120,9.400000e+02,700,14,720,1340,2100
1.181296e+07,1,1,1735,1355,730,12,835,825,1700
1.181296e+07,4,1,1710,1420,730,15,745,745,1530
1.181558e+07,1,1,1610,1320,530,28,610,9.200000e+02,1530
1.181599e+07,1,1,1600,1530,730,58,830,630,1500
1.181850e+07,1,1,1706,1439,745,12,850,801,1651
1.182114e+07,2,1,1730,1400,730,72,945,630,1615
1.182230e+07,4,1,1917,941,458,24,537,1316,1853
1.182284e+07,4,1,1920,1210,730,58,900,600,1500
1.182373e+07,3,1,2200,8.550000e+02,655,6.077778e+01,840,855,1735
1.182785e+07,1,1,1845,1645,1130,20,1150,625,1815
1.182879e+07,4,1,1747,1316,703,18,736,9.380000e+02,1714
1.182890e+07,1,2,1450,1360,450,22,510,9.200000e+02,1430
1.183609e+07,1,2,1820,1.250000e+03,710,32,803,9.360000e+02,1739
1.184215e+07,1,1,1910,1150,700,1.666667e+01,800,1000,1800
1.184374e+07,1,1,1705,1425,730,26,755,8.350000e+02,1630
1.184598e+07,2,1,1700,1330,630,20,730,830,1600
1.185117e+07,1,1,1920,1350,910,22,930,930,1900
1.185137e+07,1,1,1920,1240,800,68,900,900,1800
1.185921e+07,3,1,1730,1150,520,34,550,1.010000e+03,1600
1.186073e+07,1,1,845,2145,630,17,1305,655,2000
1.186098e+07,1,1,1733,1257,630,49,715,642,1357
1.186208e+07,1,2,1845,1244,729,34,821,924,1745
1.186281e+07,1,1,1700,1240,540,2.266667e+01,605,8.400000e+02,1445
1.186332e+07,1,1,1800,1235,635,35,710,1.020000e+03,1730
1.186344e+07,2,1,1500,1430,530,24,600,830,1430
1.186508e+07,1,2,1800,1345,745,2.050000e+01,820,8.600000e+02,1720
1.186514e+07,3,2,1705,1325,630,39,845,745,1630
1.186517e+07,1,1,2330,1500,1430,26,1455,810,2305
1.186565e+07,4,2,1820,1255,715,20,740,1.020000e+03,1800
1.186910e+07,1,2,2112,2133,1845,108,751,739,1530
1.186928e+07,1,2,1730,1310,640,11,655,8.500000e+02,1545
1.187138e+07,3,1,2020,1110,730,3.288889e+01,800,720,1520
1.187430e+07,2,2,1630,1400,630,14,650,9.250000e+02,1615
1.187489e+07,4,1,2155,800,555,16,625,8.350000e+02,1500
1.187649e+07,1,1,1630,1400,630,10,700,900,1600
1.188312e+07,1,1,1835,1225,700,1.092222e+02,1010,620,1630
1.188474e+07,1,1,1941,1134,715,89,900,800,1700
1.188538e+07,1,1,1800,1330,730,56,836,609,1445
1.188590e+07,1,1,1555,1440,635,26,700,820,1520
1.188612e+07,1,1,2025,1120,745,84,930,800,1730
1.188790e+07,4,2,2035,2110,1745,44,700,830,1530
1.188791e+07,4,2,1530,1300,430,30,530,930,1500
1.189069e+07,1,1,1715,1315,630,20,700,930,1630
1.189104e+07,2,1,2100,1230,930,4.366667e+01,1015,1000,2015
1.189739e+07,3,1,1645,1445,730,10,745,845,1630
1.189911e+07,1,1,200,1330,1530,13,1600,700,2300
1.190021e+07,4,1,1720,1.150000e+03,510,22,530,1130,1700
1.190425e+07,1,1,1550,1410,600,2.050000e+01,620,8.500000e+02,1510
1.190550e+07,2,1,1925,2335,1900,100,650,945,1635
1.190608e+07,1,2,1612,1414,626,28,652,841,1533
1.190705e+07,2,1,1926,1.252000e+03,818,30,931,816,1747
1.190900e+07,4,1,2110,1250,1000,10,1010,1050,2100
1.190966e+07,1,1,1600,1400,600,20,620,9.100000e+02,1530
1.191042e+07,3,1,2010,1235,845,35,1000,745,1745
1.191199e+07,3,2,1930,2346,1916,30,702,808,1510
1.191199e+07,1,2,1825,1235,700,16,715,1045,1800
1.191395e+07,1,1,1625,1335,600,20,625,9.350000e+02,1600
1.191665e+07,1,1,1400,2000,1000,10,1500,830,2330
1.191699e+07,1,1,2025,1.245000e+03,910,79,715,915,1630
1.191870e+07,1,1,2345,1030,1015,22,1430,845,2315
1.191920e+07,1,1,1650,1341,631,21,651,8.250000e+02,1516
1.192612e+07,1,1,1515,1510,625,12,650,8.100000e+02,1500
1.192726e+07,2,1,2115,1545,1300,24,1330,715,2045
1.192775e+07,3,2,2130,9.500000e+02,720,50,845,815,1700
1.192902e+07,1,1,1735,1400,735,12,800,8.500000e+02,1650
1.193079e+07,1,1,1900,1045,545,12,558,832,1430
1.193180e+07,1,1,1700,1250,550,3.550000e+01,625,8.350000e+02,1500
1.193322e+07,1,1,1420,1.640000e+03,700,18,725,635,1400
1.193387e+07,3,1,1515,1455,610,1.511111e+01,625,830,1455
1.193451e+07,1,1,1950,2155,1745,43,810,750,1600
1.193555e+07,1,1,2315,1345,1300,10,1315,945,2300
1.193676e+07,3,1,1935,1145,720,1.850000e+01,745,915,1700
1.193735e+07,1,1,1908,1.257000e+03,805,58,910,850,1800
1.193820e+07,1,1,1555,1535,730,40,805,7.050000e+02,1510
1.193979e+07,2,1,1815,1745,1200,16,750,740,1530
1.194959e+07,1,2,2010,1105,715,30,745,8.500000e+02,1635
1.195081e+07,1,1,2225,1.015000e+03,840,34,1225,920,2145
1.195144e+07,1,1,1931,1.255000e+03,826,53,950,850,1840
1.195596e+07,4,1,1900,1200,700,13,720,1.010000e+03,1730
1.195732e+07,2,2,1725,1235,600,20,620,9.100000e+02,1530
1.195809e+07,4,1,1040,1.720000e+03,400,10,410,620,1030
1.195845e+07,3,1,1700,1330,630,52,815,645,1500
1.196073e+07,4,1,1800,1415,815,62,940,720,1700
1.196175e+07,1,1,2002,1104,706,29,735,8.350000e+02,1610
1.196198e+07,1,1,1835,1140,615,44,655,8.350000e+02,1530
1.196264e+07,4,1,1815,1215,630,1.222222e+01,657,833,1530
1.196398e+07,1,1,2102,1728,1430,14,715,1520,2235
1.196438e+07,1,1,2355,1705,1700,10,1715,615,2330
1.196657e+07,1,1,1950,1040,630,26,655,9.350000e+02,1630
1.196710e+07,1,1,1908,1428,936,22,957,841,1838
1.196721e+07,1,2,1830,1215,645,14,700,1115,1815
1.196803e+07,1,1,1845,1215,700,48,800,945,1745
1.196900e+07,1,1,2350,1.445000e+03,1435,10,1450,8.450000e+02,2335
1.196983e+07,3,1,2305,8.350000e+02,740,46,910,635,1545
1.197092e+07,1,1,2125,1.215000e+03,940,22,1000,1105,2105
1.197372e+07,1,1,1814,1846,1300,155,1555,705,2300
1.197422e+07,4,2,2240,1155,1035,24,1100,1115,2215
1.197481e+07,1,2,1400,2300,1300,92,800,630,1430
1.197484e+07,1,1,1905,1025,530,10,550,1210,1800
1.197655e+07,1,1,1640,1250,530,24,640,8.500000e+02,1530
1.197773e+07,3,1,1800,1125,525,12,545,1145,1730
1.198522e+07,1,1,1615,1455,710,12,730,600,1330
1.199027e+07,1,1,1645,1315,600,32,730,830,1600
1.199051e+07,1,1,1408,1424,432,30,505,8.250000e+02,1330
1.199091e+07,2,2,2110,1320,1030,128,1515,1045,200
1.199443e+07,2,1,1915,1215,730,16,750,1110,1900
1.199459e+07,3,1,1830,1200,630,12,650,1110,1800
1.199593e+07,3,1,2010,9.500000e+02,600,4.611111e+01,650,8.400000e+02,1530
1.199980e+07,1,1,2005,1350,955,1.022222e+01,1010,625,1635
1.200352e+07,1,1,2300,900,800,20,900,1300,2200
1.200412e+07,1,1,2035,1155,830,1.411111e+01,849,831,1720
1.200576e+07,3,1,1813,1.359000e+03,812,28,849,830,1719
1.200611e+07,1,1,1821,1224,645,1.377778e+01,740,8.400000e+02,1620
1.200633e+07,1,1,1630,1500,730,20,800,800,1600
1.200901e+07,4,1,1830,1230,700,32,730,1030,1800
1.201367e+07,4,2,1734,1256,630,1.850000e+01,647,1.019000e+03,1706
1.201475e+07,4,2,1630,1500,730,24,800,800,1600
1.201927e+07,1,1,1944,9.500000e+02,534,28,600,830,1430
1.201971e+07,1,1,1615,1330,545,44,623,837,1500
1.202009e+07,4,2,2040,1420,1100,18,1120,640,1800
1.202011e+07,3,1,1515,1700,815,17,632,828,1500
1.202162e+07,2,1,1640,1335,615,16,630,945,1615
1.203102e+07,1,1,1845,1155,640,14,700,1130,1830
1.203307e+07,1,1,1810,1300,710,3.333333e+01,830,830,1700
1.203471e+07,1,1,1920,1.005000e+03,525,28,755,9.200000e+02,1715
1.203568e+07,4,1,1627,1403,630,12,655,9.050000e+02,1600
1.204079e+07,4,2,2015,1130,745,14,800,600,1400
1.204276e+07,1,2,1725,1.425000e+03,750,2.244444e+01,810,855,1705
1.204498e+07,3,1,1830,1430,900,20,1030,630,1700
1.204653e+07,1,1,2215,1245,1100,3.566667e+01,1215,9.050000e+02,2120
1.205040e+07,4,1,1750,1410,800,24,845,815,1700
1.205040e+07,3,1,1810,1350,800,22,840,850,1730
1.205140e+07,4,2,1755,1050,445,52,605,1.105000e+03,1710
1.205162e+07,1,1,1900,2330,1830,36,815,845,1700
1.205286e+07,4,2,1740,1425,805,10,815,915,1730
1.205332e+07,3,1,1800,1300,700,50,800,900,1700
1.205751e+07,1,1,1700,1600,900,20,930,700,1630
1.205804e+07,1,1,1845,1115,600,1.544444e+01,700,1100,1800
1.206180e+07,1,1,1840,2320,1800,15,800,900,1700
1.206555e+07,1,1,2010,1.020000e+03,630,16,649,1256,1945
1.206692e+07,1,1,1720,1505,825,1.288889e+01,900,7.550000e+02,1655
1.206693e+07,1,1,1630,1445,715,54,805,7.050000e+02,1510
1.206728e+07,4,1,1825,1235,700,16,725,1035,1800
1.206980e+07,1,1,130,1400,1530,12,1545,930,115
1.206981e+07,1,1,1955,1105,700,20,720,8.400000e+02,1600
1.207208e+07,3,1,1730,1400,730,30,800,900,1700
1.207628e+07,1,1,1800,1225,625,22,650,9.200000e+02,1610
1.207851e+07,2,2,1654,1359,653,28,718,816,1534
1.207851e+07,1,2,1824,1.227000e+03,651,23,730,1.020000e+03,1750
1.208014e+07,3,1,1800,1300,700,10,712,1033,1745
1.208551e+07,3,1,1855,1230,725,24,800,1030,1830
1.208712e+07,4,1,1600,1430,630,16,700,830,1530
1.208975e+07,4,1,2030,930,600,30,655,1035,1730
1.209104e+07,1,1,1820,1350,810,19,835,825,1700
1.209165e+07,4,1,1610,1417,627,12,700,840,1540
1.209249e+07,1,1,1510,1550,700,10,710,750,1500
1.209383e+07,3,1,2020,1040,700,16,1220,740,2000
1.209475e+07,1,2,1800,1245,645,26,745,845,1630
