# file...... weather_regulator_meter_energy.csv,,,
# date...... Wed Jul 30 12:19:33 2014,,,
# user...... gour967,,,
# host...... (null),,,
# target.... meter 40,,,
# trigger... (none),,,
# interval.. 900,,,
# limit..... 0,,,
# timestamp,measured_real_energy,sum(measured_real_energy),energy_losses
2010-07-01 05:45:00 EDT,3.57E+09,3.51E+09,67330000
2010-07-01 06:00:00 EDT,3.57E+09,3.51E+09,67330000
2010-07-01 06:15:00 EDT,3.57E+09,3.51E+09,67330000
2010-07-01 06:30:00 EDT,3.57E+09,3.51E+09,67340000
2010-07-01 06:45:00 EDT,3.57E+09,3.51E+09,67340000
2010-07-01 07:00:00 EDT,3.57E+09,3.51E+09,67340000
2010-07-01 07:15:00 EDT,3.58E+09,3.51E+09,67350000
2010-07-01 07:30:00 EDT,3.58E+09,3.51E+09,67350000
2010-07-01 07:45:00 EDT,3.58E+09,3.51E+09,67360000
2010-07-01 08:00:00 EDT,3.58E+09,3.51E+09,67370000
2010-07-01 08:15:00 EDT,3.58E+09,3.51E+09,67370000
2010-07-01 08:30:00 EDT,3.58E+09,3.51E+09,67380000
2010-07-01 08:45:00 EDT,3.58E+09,3.51E+09,67380000
2010-07-01 09:00:00 EDT,3.58E+09,3.51E+09,67390000
2010-07-01 09:15:00 EDT,3.58E+09,3.51E+09,67390000
2010-07-01 09:30:00 EDT,3.58E+09,3.51E+09,67390000
2010-07-01 09:45:00 EDT,3.58E+09,3.51E+09,67390000
2010-07-01 10:00:00 EDT,3.58E+09,3.51E+09,67400000
2010-07-01 10:15:00 EDT,3.58E+09,3.51E+09,67400000
2010-07-01 10:30:00 EDT,3.58E+09,3.51E+09,67410000
2010-07-01 10:45:00 EDT,3.58E+09,3.51E+09,67410000
2010-07-01 11:00:00 EDT,3.58E+09,3.51E+09,67420000
2010-07-01 11:15:00 EDT,3.58E+09,3.51E+09,67420000
2010-07-01 11:30:00 EDT,3.58E+09,3.51E+09,67420000
2010-07-01 11:45:00 EDT,3.58E+09,3.51E+09,67430000
2010-07-01 12:00:00 EDT,3.58E+09,3.51E+09,67430000
2010-07-01 12:15:00 EDT,3.58E+09,3.51E+09,67430000
2010-07-01 12:30:00 EDT,3.58E+09,3.51E+09,67440000
2010-07-01 12:45:00 EDT,3.58E+09,3.51E+09,67440000
2010-07-01 13:00:00 EDT,3.58E+09,3.51E+09,67450000
2010-07-01 13:15:00 EDT,3.58E+09,3.51E+09,67450000
2010-07-01 13:30:00 EDT,3.58E+09,3.51E+09,67460000
2010-07-01 13:45:00 EDT,3.58E+09,3.51E+09,67460000
2010-07-01 14:00:00 EDT,3.58E+09,3.51E+09,67460000
2010-07-01 14:15:00 EDT,3.58E+09,3.51E+09,67470000
2010-07-01 14:30:00 EDT,3.58E+09,3.51E+09,67480000
2010-07-01 14:45:00 EDT,3.58E+09,3.51E+09,67480000
2010-07-01 15:00:00 EDT,3.58E+09,3.52E+09,67490000
2010-07-01 15:15:00 EDT,3.58E+09,3.52E+09,67490000
2010-07-01 15:30:00 EDT,3.58E+09,3.52E+09,67490000
2010-07-01 15:45:00 EDT,3.58E+09,3.52E+09,67490000
2010-07-01 16:00:00 EDT,3.58E+09,3.52E+09,67500000
2010-07-01 16:15:00 EDT,3.58E+09,3.52E+09,67500000
2010-07-01 16:30:00 EDT,3.58E+09,3.52E+09,67510000
2010-07-01 16:45:00 EDT,3.58E+09,3.52E+09,67510000
2010-07-01 17:00:00 EDT,3.58E+09,3.52E+09,67520000
2010-07-01 17:15:00 EDT,3.59E+09,3.52E+09,67530000
2010-07-01 17:30:00 EDT,3.59E+09,3.52E+09,67530000
2010-07-01 17:45:00 EDT,3.59E+09,3.52E+09,67550000
2010-07-01 18:00:00 EDT,3.59E+09,3.52E+09,67550000
2010-07-01 18:15:00 EDT,3.59E+09,3.52E+09,67560000
2010-07-01 18:30:00 EDT,3.59E+09,3.52E+09,67570000
2010-07-01 18:45:00 EDT,3.59E+09,3.52E+09,67570000
2010-07-01 19:00:00 EDT,3.59E+09,3.52E+09,67580000
2010-07-01 19:15:00 EDT,3.59E+09,3.52E+09,67590000
2010-07-01 19:30:00 EDT,3.59E+09,3.52E+09,67590000
2010-07-01 19:45:00 EDT,3.59E+09,3.52E+09,67600000
2010-07-01 20:00:00 EDT,3.59E+09,3.52E+09,67600000
2010-07-01 20:15:00 EDT,3.59E+09,3.52E+09,67600000
2010-07-01 20:30:00 EDT,3.59E+09,3.52E+09,67600000
2010-07-01 20:45:00 EDT,3.59E+09,3.52E+09,67610000
2010-07-01 21:00:00 EDT,3.59E+09,3.52E+09,67600000
2010-07-01 21:15:00 EDT,3.59E+09,3.52E+09,67610000
2010-07-01 21:30:00 EDT,3.59E+09,3.52E+09,67610000
2010-07-01 21:45:00 EDT,3.59E+09,3.52E+09,67620000
2010-07-01 22:00:00 EDT,3.59E+09,3.52E+09,67620000
2010-07-01 22:15:00 EDT,3.59E+09,3.52E+09,67620000
2010-07-01 22:30:00 EDT,3.59E+09,3.52E+09,67620000
2010-07-01 22:45:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-01 23:00:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-01 23:15:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-01 23:30:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-01 23:45:00 EDT,3.59E+09,3.52E+09,67640000
2010-07-02 00:00:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-02 00:15:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-02 00:30:00 EDT,3.59E+09,3.52E+09,67630000
2010-07-02 00:45:00 EDT,3.59E+09,3.52E+09,67640000
2010-07-02 01:00:00 EDT,3.59E+09,3.52E+09,67640000
2010-07-02 01:15:00 EDT,3.59E+09,3.52E+09,67640000
2010-07-02 01:30:00 EDT,3.59E+09,3.52E+09,67640000
2010-07-02 01:45:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 02:00:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 02:15:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 02:30:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 02:45:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 03:00:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 03:15:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 03:30:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 03:45:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 04:00:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 04:15:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 04:30:00 EDT,3.59E+09,3.52E+09,67650000
2010-07-02 04:45:00 EDT,3.59E+09,3.53E+09,67650000
2010-07-02 05:00:00 EDT,3.59E+09,3.53E+09,67660000
2010-07-02 05:15:00 EDT,3.59E+09,3.53E+09,67660000
2010-07-02 05:30:00 EDT,3.59E+09,3.53E+09,67660000
2010-07-02 05:45:00 EDT,3.59E+09,3.53E+09,67670000
2010-07-02 06:00:00 EDT,3.59E+09,3.53E+09,67660000
2010-07-02 06:15:00 EDT,3.59E+09,3.53E+09,67670000
2010-07-02 06:30:00 EDT,3.59E+09,3.53E+09,67670000
2010-07-02 06:45:00 EDT,3.59E+09,3.53E+09,67670000
2010-07-02 07:00:00 EDT,3.59E+09,3.53E+09,67680000
2010-07-02 07:15:00 EDT,3.59E+09,3.53E+09,67680000
2010-07-02 07:30:00 EDT,3.59E+09,3.53E+09,67690000
2010-07-02 07:45:00 EDT,3.60E+09,3.53E+09,67690000
2010-07-02 08:00:00 EDT,3.60E+09,3.53E+09,67700000
2010-07-02 08:15:00 EDT,3.60E+09,3.53E+09,67710000
2010-07-02 08:30:00 EDT,3.60E+09,3.53E+09,67720000
2010-07-02 08:45:00 EDT,3.60E+09,3.53E+09,67720000
2010-07-02 09:00:00 EDT,3.60E+09,3.53E+09,67720000
2010-07-02 09:15:00 EDT,3.60E+09,3.53E+09,67730000
2010-07-02 09:30:00 EDT,3.60E+09,3.53E+09,67730000
2010-07-02 09:45:00 EDT,3.60E+09,3.53E+09,67740000
2010-07-02 10:00:00 EDT,3.60E+09,3.53E+09,67740000
2010-07-02 10:15:00 EDT,3.60E+09,3.53E+09,67750000
2010-07-02 10:30:00 EDT,3.60E+09,3.53E+09,67740000
2010-07-02 10:45:00 EDT,3.60E+09,3.53E+09,67750000
2010-07-02 11:00:00 EDT,3.60E+09,3.53E+09,67750000
2010-07-02 11:15:00 EDT,3.60E+09,3.53E+09,67760000
2010-07-02 11:30:00 EDT,3.60E+09,3.53E+09,67760000
2010-07-02 11:45:00 EDT,3.60E+09,3.53E+09,67770000
2010-07-02 12:00:00 EDT,3.60E+09,3.53E+09,67770000
2010-07-02 12:15:00 EDT,3.60E+09,3.53E+09,67780000
2010-07-02 12:30:00 EDT,3.60E+09,3.53E+09,67780000
2010-07-02 12:45:00 EDT,3.60E+09,3.53E+09,67780000
2010-07-02 13:00:00 EDT,3.60E+09,3.53E+09,67780000
2010-07-02 13:15:00 EDT,3.60E+09,3.53E+09,67800000
2010-07-02 13:30:00 EDT,3.60E+09,3.53E+09,67790000
2010-07-02 13:45:00 EDT,3.60E+09,3.53E+09,67800000
2010-07-02 14:00:00 EDT,3.60E+09,3.53E+09,67810000
2010-07-02 14:15:00 EDT,3.60E+09,3.53E+09,67810000
2010-07-02 14:30:00 EDT,3.60E+09,3.53E+09,67810000
2010-07-02 14:45:00 EDT,3.60E+09,3.53E+09,67820000
2010-07-02 15:00:00 EDT,3.60E+09,3.53E+09,67820000
2010-07-02 15:15:00 EDT,3.60E+09,3.53E+09,67830000
2010-07-02 15:30:00 EDT,3.60E+09,3.53E+09,67840000
2010-07-02 15:45:00 EDT,3.60E+09,3.54E+09,67840000
2010-07-02 16:00:00 EDT,3.60E+09,3.54E+09,67840000
2010-07-02 16:15:00 EDT,3.60E+09,3.54E+09,67840000
2010-07-02 16:30:00 EDT,3.60E+09,3.54E+09,67850000
2010-07-02 16:45:00 EDT,3.60E+09,3.54E+09,67850000
2010-07-02 17:00:00 EDT,3.60E+09,3.54E+09,67860000
2010-07-02 17:15:00 EDT,3.60E+09,3.54E+09,67870000
2010-07-02 17:30:00 EDT,3.61E+09,3.54E+09,67880000
2010-07-02 17:45:00 EDT,3.61E+09,3.54E+09,67890000
2010-07-02 18:00:00 EDT,3.61E+09,3.54E+09,67890000
2010-07-02 18:15:00 EDT,3.61E+09,3.54E+09,67900000
2010-07-02 18:30:00 EDT,3.61E+09,3.54E+09,67910000
2010-07-02 18:45:00 EDT,3.61E+09,3.54E+09,67910000
2010-07-02 19:00:00 EDT,3.61E+09,3.54E+09,67930000
2010-07-02 19:15:00 EDT,3.61E+09,3.54E+09,67930000
2010-07-02 19:30:00 EDT,3.61E+09,3.54E+09,67940000
2010-07-02 19:45:00 EDT,3.61E+09,3.54E+09,67940000
2010-07-02 20:00:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 20:15:00 EDT,3.61E+09,3.54E+09,67940000
2010-07-02 20:30:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 20:45:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 21:00:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 21:15:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 21:30:00 EDT,3.61E+09,3.54E+09,67950000
2010-07-02 21:45:00 EDT,3.61E+09,3.54E+09,67960000
2010-07-02 22:00:00 EDT,3.61E+09,3.54E+09,67960000
2010-07-02 22:15:00 EDT,3.61E+09,3.54E+09,67970000
2010-07-02 22:30:00 EDT,3.61E+09,3.54E+09,67960000
2010-07-02 22:45:00 EDT,3.61E+09,3.54E+09,67960000
2010-07-02 23:00:00 EDT,3.61E+09,3.54E+09,67970000
2010-07-02 23:15:00 EDT,3.61E+09,3.54E+09,67970000
2010-07-02 23:30:00 EDT,3.61E+09,3.54E+09,67970000
2010-07-02 23:45:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 00:00:00 EDT,3.61E+09,3.54E+09,67970000
2010-07-03 00:15:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 00:30:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 00:45:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 01:00:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 01:15:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 01:30:00 EDT,3.61E+09,3.54E+09,67980000
2010-07-03 01:45:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 02:00:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 02:15:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 02:30:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 02:45:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 03:00:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 03:15:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 03:30:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 03:45:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 04:00:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 04:15:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 04:30:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 04:45:00 EDT,3.61E+09,3.54E+09,67990000
2010-07-03 05:00:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 05:15:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 05:30:00 EDT,3.61E+09,3.54E+09,68000000
2010-07-03 05:45:00 EDT,3.61E+09,3.55E+09,68000000
2010-07-03 06:00:00 EDT,3.61E+09,3.55E+09,68010000
2010-07-03 06:15:00 EDT,3.61E+09,3.55E+09,68020000
2010-07-03 06:30:00 EDT,3.61E+09,3.55E+09,68010000
2010-07-03 06:45:00 EDT,3.61E+09,3.55E+09,68020000
2010-07-03 07:00:00 EDT,3.61E+09,3.55E+09,68020000
2010-07-03 07:15:00 EDT,3.61E+09,3.55E+09,68020000
2010-07-03 07:30:00 EDT,3.61E+09,3.55E+09,68030000
2010-07-03 07:45:00 EDT,3.61E+09,3.55E+09,68030000
2010-07-03 08:00:00 EDT,3.62E+09,3.55E+09,68040000
2010-07-03 08:15:00 EDT,3.62E+09,3.55E+09,68060000
2010-07-03 08:30:00 EDT,3.62E+09,3.55E+09,68060000
2010-07-03 08:45:00 EDT,3.62E+09,3.55E+09,68070000
2010-07-03 09:00:00 EDT,3.62E+09,3.55E+09,68070000
2010-07-03 09:15:00 EDT,3.62E+09,3.55E+09,68070000
2010-07-03 09:30:00 EDT,3.62E+09,3.55E+09,68080000
2010-07-03 09:45:00 EDT,3.62E+09,3.55E+09,68080000
2010-07-03 10:00:00 EDT,3.62E+09,3.55E+09,68080000
2010-07-03 10:15:00 EDT,3.62E+09,3.55E+09,68090000
2010-07-03 10:30:00 EDT,3.62E+09,3.55E+09,68090000
2010-07-03 10:45:00 EDT,3.62E+09,3.55E+09,68100000
2010-07-03 11:00:00 EDT,3.62E+09,3.55E+09,68100000
2010-07-03 11:15:00 EDT,3.62E+09,3.55E+09,68110000
2010-07-03 11:30:00 EDT,3.62E+09,3.55E+09,68120000
2010-07-03 11:45:00 EDT,3.62E+09,3.55E+09,68120000
2010-07-03 12:00:00 EDT,3.62E+09,3.55E+09,68120000
2010-07-03 12:15:00 EDT,3.62E+09,3.55E+09,68130000
2010-07-03 12:30:00 EDT,3.62E+09,3.55E+09,68140000
2010-07-03 12:45:00 EDT,3.62E+09,3.55E+09,68140000
2010-07-03 13:00:00 EDT,3.62E+09,3.55E+09,68140000
2010-07-03 13:15:00 EDT,3.62E+09,3.55E+09,68140000
2010-07-03 13:30:00 EDT,3.62E+09,3.55E+09,68150000
2010-07-03 13:45:00 EDT,3.62E+09,3.55E+09,68150000
2010-07-03 14:00:00 EDT,3.62E+09,3.55E+09,68160000
2010-07-03 14:15:00 EDT,3.62E+09,3.55E+09,68160000
2010-07-03 14:30:00 EDT,3.62E+09,3.55E+09,68170000
2010-07-03 14:45:00 EDT,3.62E+09,3.55E+09,68180000
2010-07-03 15:00:00 EDT,3.62E+09,3.55E+09,68180000
2010-07-03 15:15:00 EDT,3.62E+09,3.55E+09,68190000
2010-07-03 15:30:00 EDT,3.62E+09,3.55E+09,68190000
2010-07-03 15:45:00 EDT,3.62E+09,3.56E+09,68190000
2010-07-03 16:00:00 EDT,3.62E+09,3.56E+09,68200000
2010-07-03 16:15:00 EDT,3.62E+09,3.56E+09,68200000
2010-07-03 16:30:00 EDT,3.62E+09,3.56E+09,68210000
2010-07-03 16:45:00 EDT,3.62E+09,3.56E+09,68220000
2010-07-03 17:00:00 EDT,3.62E+09,3.56E+09,68220000
2010-07-03 17:15:00 EDT,3.63E+09,3.56E+09,68240000
2010-07-03 17:30:00 EDT,3.63E+09,3.56E+09,68250000
2010-07-03 17:45:00 EDT,3.63E+09,3.56E+09,68250000
2010-07-03 18:00:00 EDT,3.63E+09,3.56E+09,68260000
2010-07-03 18:15:00 EDT,3.63E+09,3.56E+09,68270000
2010-07-03 18:30:00 EDT,3.63E+09,3.56E+09,68280000
2010-07-03 18:45:00 EDT,3.63E+09,3.56E+09,68290000
2010-07-03 19:00:00 EDT,3.63E+09,3.56E+09,68290000
2010-07-03 19:15:00 EDT,3.63E+09,3.56E+09,68300000
2010-07-03 19:30:00 EDT,3.63E+09,3.56E+09,68300000
2010-07-03 19:45:00 EDT,3.63E+09,3.56E+09,68300000
2010-07-03 20:00:00 EDT,3.63E+09,3.56E+09,68310000
2010-07-03 20:15:00 EDT,3.63E+09,3.56E+09,68320000
2010-07-03 20:30:00 EDT,3.63E+09,3.56E+09,68320000
2010-07-03 20:45:00 EDT,3.63E+09,3.56E+09,68320000
2010-07-03 21:00:00 EDT,3.63E+09,3.56E+09,68320000
2010-07-03 21:15:00 EDT,3.63E+09,3.56E+09,68330000
2010-07-03 21:30:00 EDT,3.63E+09,3.56E+09,68330000
2010-07-03 21:45:00 EDT,3.63E+09,3.56E+09,68330000
2010-07-03 22:00:00 EDT,3.63E+09,3.56E+09,68330000
2010-07-03 22:15:00 EDT,3.63E+09,3.56E+09,68340000
2010-07-03 22:30:00 EDT,3.63E+09,3.56E+09,68330000
2010-07-03 22:45:00 EDT,3.63E+09,3.56E+09,68340000
2010-07-03 23:00:00 EDT,3.63E+09,3.56E+09,68340000
2010-07-03 23:15:00 EDT,3.63E+09,3.56E+09,68340000
2010-07-03 23:30:00 EDT,3.63E+09,3.56E+09,68350000
2010-07-03 23:45:00 EDT,3.63E+09,3.56E+09,68350000
2010-07-04 00:00:00 EDT,3.63E+09,3.56E+09,68350000
2010-07-04 00:15:00 EDT,3.63E+09,3.56E+09,68350000
2010-07-04 00:30:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 00:45:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 01:00:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 01:15:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 01:30:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 01:45:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 02:00:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 02:15:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 02:30:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 02:45:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 03:00:00 EDT,3.63E+09,3.56E+09,68360000
2010-07-04 03:15:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 03:30:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 03:45:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 04:00:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 04:15:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 04:30:00 EDT,3.63E+09,3.56E+09,68380000
2010-07-04 04:45:00 EDT,3.63E+09,3.56E+09,68370000
2010-07-04 05:00:00 EDT,3.63E+09,3.57E+09,68380000
2010-07-04 05:15:00 EDT,3.63E+09,3.57E+09,68370000
2010-07-04 05:30:00 EDT,3.63E+09,3.57E+09,68380000
2010-07-04 05:45:00 EDT,3.63E+09,3.57E+09,68380000
2010-07-04 06:00:00 EDT,3.63E+09,3.57E+09,68380000
2010-07-04 06:15:00 EDT,3.63E+09,3.57E+09,68390000
2010-07-04 06:30:00 EDT,3.63E+09,3.57E+09,68390000
2010-07-04 06:45:00 EDT,3.63E+09,3.57E+09,68400000
2010-07-04 07:00:00 EDT,3.64E+09,3.57E+09,68400000
2010-07-04 07:15:00 EDT,3.64E+09,3.57E+09,68400000
2010-07-04 07:30:00 EDT,3.64E+09,3.57E+09,68410000
2010-07-04 07:45:00 EDT,3.64E+09,3.57E+09,68420000
2010-07-04 08:00:00 EDT,3.64E+09,3.57E+09,68420000
2010-07-04 08:15:00 EDT,3.64E+09,3.57E+09,68430000
2010-07-04 08:30:00 EDT,3.64E+09,3.57E+09,68440000
2010-07-04 08:45:00 EDT,3.64E+09,3.57E+09,68450000
2010-07-04 09:00:00 EDT,3.64E+09,3.57E+09,68450000
2010-07-04 09:15:00 EDT,3.64E+09,3.57E+09,68450000
2010-07-04 09:30:00 EDT,3.64E+09,3.57E+09,68460000
2010-07-04 09:45:00 EDT,3.64E+09,3.57E+09,68460000
2010-07-04 10:00:00 EDT,3.64E+09,3.57E+09,68470000
2010-07-04 10:15:00 EDT,3.64E+09,3.57E+09,68470000
2010-07-04 10:30:00 EDT,3.64E+09,3.57E+09,68480000
2010-07-04 10:45:00 EDT,3.64E+09,3.57E+09,68490000
2010-07-04 11:00:00 EDT,3.64E+09,3.57E+09,68490000
2010-07-04 11:15:00 EDT,3.64E+09,3.57E+09,68490000
2010-07-04 11:30:00 EDT,3.64E+09,3.57E+09,68490000
2010-07-04 11:45:00 EDT,3.64E+09,3.57E+09,68500000
2010-07-04 12:00:00 EDT,3.64E+09,3.57E+09,68510000
2010-07-04 12:15:00 EDT,3.64E+09,3.57E+09,68520000
2010-07-04 12:30:00 EDT,3.64E+09,3.57E+09,68520000
2010-07-04 12:45:00 EDT,3.64E+09,3.57E+09,68530000
2010-07-04 13:00:00 EDT,3.64E+09,3.57E+09,68530000
2010-07-04 13:15:00 EDT,3.64E+09,3.57E+09,68540000
2010-07-04 13:30:00 EDT,3.64E+09,3.57E+09,68540000
2010-07-04 13:45:00 EDT,3.64E+09,3.57E+09,68550000
2010-07-04 14:00:00 EDT,3.64E+09,3.57E+09,68560000
2010-07-04 14:15:00 EDT,3.64E+09,3.57E+09,68560000
2010-07-04 14:30:00 EDT,3.64E+09,3.58E+09,68570000
2010-07-04 14:45:00 EDT,3.64E+09,3.58E+09,68580000
2010-07-04 15:00:00 EDT,3.64E+09,3.58E+09,68580000
2010-07-04 15:15:00 EDT,3.64E+09,3.58E+09,68590000
2010-07-04 15:30:00 EDT,3.64E+09,3.58E+09,68600000
2010-07-04 15:45:00 EDT,3.65E+09,3.58E+09,68600000
2010-07-04 16:00:00 EDT,3.65E+09,3.58E+09,68610000
2010-07-04 16:15:00 EDT,3.65E+09,3.58E+09,68620000
2010-07-04 16:30:00 EDT,3.65E+09,3.58E+09,68620000
2010-07-04 16:45:00 EDT,3.65E+09,3.58E+09,68630000
2010-07-04 17:00:00 EDT,3.65E+09,3.58E+09,68630000
2010-07-04 17:15:00 EDT,3.65E+09,3.58E+09,68650000
2010-07-04 17:30:00 EDT,3.65E+09,3.58E+09,68660000
2010-07-04 17:45:00 EDT,3.65E+09,3.58E+09,68670000
2010-07-04 18:00:00 EDT,3.65E+09,3.58E+09,68680000
2010-07-04 18:15:00 EDT,3.65E+09,3.58E+09,68680000
2010-07-04 18:30:00 EDT,3.65E+09,3.58E+09,68700000
2010-07-04 18:45:00 EDT,3.65E+09,3.58E+09,68710000
2010-07-04 19:00:00 EDT,3.65E+09,3.58E+09,68710000
2010-07-04 19:15:00 EDT,3.65E+09,3.58E+09,68730000
2010-07-04 19:30:00 EDT,3.65E+09,3.58E+09,68730000
2010-07-04 19:45:00 EDT,3.65E+09,3.58E+09,68730000
2010-07-04 20:00:00 EDT,3.65E+09,3.58E+09,68740000
2010-07-04 20:15:00 EDT,3.65E+09,3.58E+09,68740000
2010-07-04 20:30:00 EDT,3.65E+09,3.58E+09,68750000
2010-07-04 20:45:00 EDT,3.65E+09,3.58E+09,68750000
2010-07-04 21:00:00 EDT,3.65E+09,3.58E+09,68750000
2010-07-04 21:15:00 EDT,3.65E+09,3.58E+09,68750000
2010-07-04 21:30:00 EDT,3.65E+09,3.58E+09,68760000
2010-07-04 21:45:00 EDT,3.65E+09,3.58E+09,68760000
2010-07-04 22:00:00 EDT,3.65E+09,3.58E+09,68760000
2010-07-04 22:15:00 EDT,3.65E+09,3.58E+09,68770000
2010-07-04 22:30:00 EDT,3.65E+09,3.58E+09,68770000
2010-07-04 22:45:00 EDT,3.65E+09,3.58E+09,68770000
2010-07-04 23:00:00 EDT,3.65E+09,3.58E+09,68770000
2010-07-04 23:15:00 EDT,3.65E+09,3.58E+09,68770000
2010-07-04 23:30:00 EDT,3.65E+09,3.59E+09,68780000
2010-07-04 23:45:00 EDT,3.65E+09,3.59E+09,68780000
2010-07-05 00:00:00 EDT,3.65E+09,3.59E+09,68780000
2010-07-05 00:15:00 EDT,3.65E+09,3.59E+09,68780000
2010-07-05 00:30:00 EDT,3.65E+09,3.59E+09,68780000
2010-07-05 00:45:00 EDT,3.65E+09,3.59E+09,68790000
2010-07-05 01:00:00 EDT,3.65E+09,3.59E+09,68790000
2010-07-05 01:15:00 EDT,3.65E+09,3.59E+09,68790000
2010-07-05 01:30:00 EDT,3.65E+09,3.59E+09,68790000
2010-07-05 01:45:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 02:00:00 EDT,3.66E+09,3.59E+09,68790000
2010-07-05 02:15:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 02:30:00 EDT,3.66E+09,3.59E+09,68790000
2010-07-05 02:45:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 03:00:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 03:15:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 03:30:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 03:45:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 04:00:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 04:15:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 04:30:00 EDT,3.66E+09,3.59E+09,68800000
2010-07-05 04:45:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 05:00:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 05:15:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 05:30:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 05:45:00 EDT,3.66E+09,3.59E+09,68810000
2010-07-05 06:00:00 EDT,3.66E+09,3.59E+09,68820000
2010-07-05 06:15:00 EDT,3.66E+09,3.59E+09,68830000
2010-07-05 06:30:00 EDT,3.66E+09,3.59E+09,68830000
2010-07-05 06:45:00 EDT,3.66E+09,3.59E+09,68830000
2010-07-05 07:00:00 EDT,3.66E+09,3.59E+09,68840000
2010-07-05 07:15:00 EDT,3.66E+09,3.59E+09,68840000
2010-07-05 07:30:00 EDT,3.66E+09,3.59E+09,68850000
2010-07-05 07:45:00 EDT,3.66E+09,3.59E+09,68860000
2010-07-05 08:00:00 EDT,3.66E+09,3.59E+09,68870000
2010-07-05 08:15:00 EDT,3.66E+09,3.59E+09,68880000
