"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.415 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "12.5 kV Line Loss", "0.415 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "12.5 kV Load Loss", "0.415 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "12.5 kV No Load Loss", "0.415 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "12.5 kV Load Energy", "0.415 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
5478, 3931.73, 1719.03, 7121.55, 7721.4, 3835.84, 1561.05, 6901.37, 7383.14, 0, 0, 0, 0, 96.1571, 157.291, 220.309, 360.467, 53.9784, 72.9336, 42.1787, 84.3574, 180.461, 44.1306, 34.2227, 61.9343, 22.335, 1.42652, 23.7616, 10.4612, 0, 0, 0, 0, 90.2006, 5.95649, 0, 0, 0, 0, 0, 28.2662, 5.95649, 0, 0, 0, 0, 0, 19.7557, 0, 0, 0, 0, 0, 0, 42.1787, 0, 0, 0, 0, 0, 0, 0, 3835.84, 0, 0, 0, 0, 0
5479, 4547.82, 1968.85, 7121.55, 7721.4, 4433.71, 1782.14, 6901.37, 7383.14, 0, 0, 0, 0, 114.123, 186.724, 220.309, 360.467, 72.3968, 103.271, 41.7264, 83.4529, 180.461, 44.1306, 45.915, 68.2082, 29.9459, 1.90663, 31.8525, 14.0625, 0, 0, 0, 0, 106.118, 8.00556, 0, 0, 0, 0, 0, 37.9095, 8.00556, 0, 0, 0, 0, 0, 26.4818, 0, 0, 0, 0, 0, 0, 41.7264, 0, 0, 0, 0, 0, 0, 0, 4433.71, 0, 0, 0, 0, 0
5480, 4672.28, 2018.89, 7121.55, 7721.4, 4554.35, 1825.55, 6901.37, 7383.14, 0, 0, 0, 0, 118.034, 193.137, 220.309, 360.467, 76.3993, 109.867, 41.635, 83.2699, 180.461, 44.1306, 48.5076, 69.5266, 31.6409, 2.01251, 33.6534, 14.8542, 0, 0, 0, 0, 109.592, 8.442, 0, 0, 0, 0, 0, 40.0656, 8.442, 0, 0, 0, 0, 0, 27.8917, 0, 0, 0, 0, 0, 0, 41.635, 0, 0, 0, 0, 0, 0, 0, 4554.35, 0, 0, 0, 0, 0
5481, 4363.52, 1894.59, 7121.55, 7721.4, 4254.9, 1717.84, 6901.37, 7383.14, 0, 0, 0, 0, 108.368, 177.281, 220.309, 360.467, 66.508, 93.5606, 41.8604, 83.7209, 180.461, 44.1306, 42.2978, 66.0706, 27.6031, 1.7588, 29.3619, 12.9359, 0, 0, 0, 0, 101.033, 7.33559, 0, 0, 0, 0, 0, 34.9622, 7.33559, 0, 0, 0, 0, 0, 24.2102, 0, 0, 0, 0, 0, 0, 41.8604, 0, 0, 0, 0, 0, 0, 0, 4254.9, 0, 0, 0, 0, 0
5482, 3873.27, 1695.43, 7121.55, 7721.4, 3778.33, 1541.71, 6901.37, 7383.14, 0, 0, 0, 0, 94.5671, 154.615, 220.309, 360.467, 52.3472, 70.1754, 42.22, 84.4399, 180.461, 44.1306, 33.3255, 61.2416, 21.7514, 1.39281, 23.1442, 10.1813, 0, 0, 0, 0, 88.7927, 5.77444, 0, 0, 0, 0, 0, 27.551, 5.77444, 0, 0, 0, 0, 0, 19.0217, 0, 0, 0, 0, 0, 0, 42.22, 0, 0, 0, 0, 0, 0, 0, 3778.33, 0, 0, 0, 0, 0
5483, 3497.04, 1541.27, 7121.55, 7721.4, 3411.6, 1402.81, 6901.37, 7383.14, 0, 0, 0, 0, 85.1787, 139.194, 220.309, 360.467, 42.682, 54.2005, 42.4967, 84.9934, 180.461, 44.1306, 27.1772, 58.0015, 17.736, 1.14132, 18.8774, 8.29981, 0, 0, 0, 0, 80.4626, 4.7161, 0, 0, 0, 0, 0, 22.4611, 4.7161, 0, 0, 0, 0, 0, 15.5048, 0, 0, 0, 0, 0, 0, 42.4967, 0, 0, 0, 0, 0, 0, 0, 3411.6, 0, 0, 0, 0, 0
5484, 3241.65, 1436.04, 7121.55, 7721.4, 3162.1, 1306.89, 6901.37, 7383.14, 0, 0, 0, 0, 79.3764, 129.662, 220.309, 360.467, 36.6917, 44.2932, 42.6846, 85.3693, 180.461, 44.1306, 23.3714, 56.005, 15.2495, 0.982531, 16.232, 7.13936, 0, 0, 0, 0, 75.3206, 4.05572, 0, 0, 0, 0, 0, 19.3156, 4.05572, 0, 0, 0, 0, 0, 13.3204, 0, 0, 0, 0, 0, 0, 42.6846, 0, 0, 0, 0, 0, 0, 0, 3162.1, 0, 0, 0, 0, 0
5485, 2955.92, 1317.7, 7121.55, 7721.4, 2882.29, 1198.38, 6901.37, 7383.14, 0, 0, 0, 0, 73.4405, 119.916, 220.309, 360.467, 30.5452, 34.1253, 42.8953, 85.7906, 180.461, 44.1306, 19.4556, 53.9849, 12.6903, 0.81943, 13.5097, 5.94591, 0, 0, 0, 0, 70.06, 3.3805, 0, 0, 0, 0, 0, 16.0751, 3.3805, 0, 0, 0, 0, 0, 11.0896, 0, 0, 0, 0, 0, 0, 42.8953, 0, 0, 0, 0, 0, 0, 0, 2882.29, 0, 0, 0, 0, 0
5486, 2671.26, 1199.15, 7121.55, 7721.4, 2602.96, 1088.6, 6901.37, 7383.14, 0, 0, 0, 0, 68.115, 111.165, 220.309, 360.467, 25.0094, 24.9538, 43.1055, 86.2111, 180.461, 44.1306, 15.9236, 52.1914, 10.3787, 0.672077, 11.0508, 4.87275, 0, 0, 0, 0, 65.3392, 2.77579, 0, 0, 0, 0, 0, 13.1478, 2.77579, 0, 0, 0, 0, 0, 9.08587, 0, 0, 0, 0, 0, 0, 43.1055, 0, 0, 0, 0, 0, 0, 0, 2602.96, 0, 0, 0, 0, 0
5487, 2436.02, 1100.7, 7121.55, 7721.4, 2371.73, 996.589, 6901.37, 7383.14, 0, 0, 0, 0, 64.1342, 104.634, 220.309, 360.467, 20.8546, 18.0751, 43.2797, 86.5593, 180.461, 44.1306, 13.2693, 50.865, 8.64308, 0.562132, 9.20521, 4.06408, 0, 0, 0, 0, 61.8108, 2.32345, 0, 0, 0, 0, 0, 10.9458, 2.32345, 0, 0, 0, 0, 0, 7.5853, 0, 0, 0, 0, 0, 0, 43.2797, 0, 0, 0, 0, 0, 0, 0, 2371.73, 0, 0, 0, 0, 0
5488, 2402.18, 1086.62, 7121.55, 7721.4, 2338.57, 982.949, 6901.37, 7383.14, 0, 0, 0, 0, 63.5913, 103.748, 220.309, 360.467, 20.2866, 17.1384, 43.3047, 86.6094, 180.461, 44.1306, 12.9049, 50.6864, 8.40545, 0.54802, 8.95347, 3.95148, 0, 0, 0, 0, 61.3277, 2.2636, 0, 0, 0, 0, 0, 10.6414, 2.2636, 0, 0, 0, 0, 0, 7.38168, 0, 0, 0, 0, 0, 0, 43.3047, 0, 0, 0, 0, 0, 0, 0, 2338.57, 0, 0, 0, 0, 0
5489, 2387.58, 1080.51, 7121.55, 7721.4, 2324.24, 977.19, 6901.37, 7383.14, 0, 0, 0, 0, 63.3251, 103.346, 220.309, 360.467, 20.0092, 16.7137, 43.316, 86.632, 180.461, 44.1306, 12.7201, 50.605, 8.29262, 0.542404, 8.83503, 3.88511, 0, 0, 0, 0, 61.0945, 2.23063, 0, 0, 0, 0, 0, 10.4895, 2.23063, 0, 0, 0, 0, 0, 7.28902, 0, 0, 0, 0, 0, 0, 43.316, 0, 0, 0, 0, 0, 0, 0, 2324.24, 0, 0, 0, 0, 0
5490, 2573.97, 1158.72, 7121.55, 7721.4, 2507.74, 1049.97, 6901.37, 7383.14, 0, 0, 0, 0, 66.3523, 108.341, 220.309, 360.467, 23.1742, 21.9849, 43.1781, 86.3561, 180.461, 44.1306, 14.737, 51.6153, 9.61897, 0.626009, 10.245, 4.49202, 0, 0, 0, 0, 63.7839, 2.56841, 0, 0, 0, 0, 0, 12.1686, 2.56841, 0, 0, 0, 0, 0, 8.43724, 0, 0, 0, 0, 0, 0, 43.1781, 0, 0, 0, 0, 0, 0, 0, 2507.74, 0, 0, 0, 0, 0
5491, 3029.75, 1348.51, 7121.55, 7721.4, 2955.21, 1225.26, 6901.37, 7383.14, 0, 0, 0, 0, 74.8354, 122.296, 220.309, 360.467, 31.9939, 36.6133, 42.8416, 85.6831, 180.461, 44.1306, 20.346, 54.4894, 13.2918, 0.857504, 14.1493, 6.19672, 0, 0, 0, 0, 71.31, 3.5254, 0, 0, 0, 0, 0, 16.8206, 3.5254, 0, 0, 0, 0, 0, 11.6478, 0, 0, 0, 0, 0, 0, 42.8416, 0, 0, 0, 0, 0, 0, 0, 2955.21, 0, 0, 0, 0, 0
5492, 3477.76, 1533.31, 7121.55, 7721.4, 3393.4, 1393.99, 6901.37, 7383.14, 0, 0, 0, 0, 84.6633, 138.432, 220.309, 360.467, 42.1515, 53.4083, 42.5118, 85.0236, 180.461, 44.1306, 26.7852, 57.878, 17.4945, 1.12296, 18.6174, 8.16783, 0, 0, 0, 0, 80.02, 4.64326, 0, 0, 0, 0, 0, 22.142, 4.64326, 0, 0, 0, 0, 0, 15.3662, 0, 0, 0, 0, 0, 0, 42.5118, 0, 0, 0, 0, 0, 0, 0, 3393.4, 0, 0, 0, 0, 0
5493, 3571.16, 1571.68, 7121.55, 7721.4, 3484.3, 1429.34, 6901.37, 7383.14, 0, 0, 0, 0, 86.9346, 142.158, 220.309, 360.467, 44.4911, 57.2709, 42.4434, 84.8869, 180.461, 44.1306, 28.2293, 58.7053, 18.4316, 1.18314, 19.6148, 8.61456, 0, 0, 0, 0, 82.0267, 4.90783, 0, 0, 0, 0, 0, 23.3215, 4.90783, 0, 0, 0, 0, 0, 16.2618, 0, 0, 0, 0, 0, 0, 42.4434, 0, 0, 0, 0, 0, 0, 0, 3484.3, 0, 0, 0, 0, 0
5494, 3603.8, 1585.08, 7121.55, 7721.4, 3516.1, 1441.56, 6901.37, 7383.14, 0, 0, 0, 0, 87.7228, 143.461, 220.309, 360.467, 45.3033, 58.6215, 42.4195, 84.839, 180.461, 44.1306, 28.7366, 58.9862, 18.7631, 1.20257, 19.9657, 8.77084, 0, 0, 0, 0, 82.7281, 4.99466, 0, 0, 0, 0, 0, 23.7419, 4.99466, 0, 0, 0, 0, 0, 16.5667, 0, 0, 0, 0, 0, 0, 42.4195, 0, 0, 0, 0, 0, 0, 0, 3516.1, 0, 0, 0, 0, 0
5495, 3471.87, 1530.97, 7121.55, 7721.4, 3387.27, 1393.02, 6901.37, 7383.14, 0, 0, 0, 0, 84.5007, 138.203, 220.309, 360.467, 41.9843, 53.1706, 42.5164, 85.0329, 180.461, 44.1306, 26.6466, 57.8542, 17.4078, 1.1131, 18.5209, 8.12571, 0, 0, 0, 0, 79.8856, 4.61516, 0, 0, 0, 0, 0, 22.0314, 4.61516, 0, 0, 0, 0, 0, 15.3377, 0, 0, 0, 0, 0, 0, 42.5164, 0, 0, 0, 0, 0, 0, 0, 3387.27, 0, 0, 0, 0, 0
5496, 3176.16, 1409.06, 7121.55, 7721.4, 3098.13, 1282.37, 6901.37, 7383.14, 0, 0, 0, 0, 77.8341, 127.289, 220.309, 360.467, 35.0998, 41.8199, 42.7344, 85.4688, 180.461, 44.1306, 22.2711, 55.563, 14.5583, 0.930959, 15.4892, 6.78185, 0, 0, 0, 0, 73.9855, 3.8486, 0, 0, 0, 0, 0, 18.4225, 3.8486, 0, 0, 0, 0, 0, 12.8287, 0, 0, 0, 0, 0, 0, 42.7344, 0, 0, 0, 0, 0, 0, 0, 3098.13, 0, 0, 0, 0, 0
5497, 3005.63, 1338.44, 7121.55, 7721.4, 2931.22, 1217.32, 6901.37, 7383.14, 0, 0, 0, 0, 74.2921, 121.481, 220.309, 360.467, 31.4318, 35.7601, 42.8603, 85.7205, 180.461, 44.1306, 19.935, 54.3571, 13.0345, 0.834781, 13.8693, 6.06572, 0, 0, 0, 0, 70.8475, 3.44459, 0, 0, 0, 0, 0, 16.4904, 3.44459, 0, 0, 0, 0, 0, 11.4968, 0, 0, 0, 0, 0, 0, 42.8603, 0, 0, 0, 0, 0, 0, 0, 2931.22, 0, 0, 0, 0, 0
5498, 2929.36, 1306.79, 7121.55, 7721.4, 2856.52, 1187.95, 6901.37, 7383.14, 0, 0, 0, 0, 72.7861, 119, 220.309, 360.467, 29.8696, 33.1674, 42.9165, 85.833, 180.461, 44.1306, 18.9447, 53.8414, 12.3869, 0.795334, 13.1823, 5.76247, 0, 0, 0, 0, 69.5099, 3.27616, 0, 0, 0, 0, 0, 15.6686, 3.27616, 0, 0, 0, 0, 0, 10.9248, 0, 0, 0, 0, 0, 0, 42.9165, 0, 0, 0, 0, 0, 0, 0, 2856.52, 0, 0, 0, 0, 0
5499, 2939.79, 1311.15, 7121.55, 7721.4, 2866.81, 1191.8, 6901.37, 7383.14, 0, 0, 0, 0, 72.9865, 119.326, 220.309, 360.467, 30.0778, 33.5086, 42.9087, 85.8173, 180.461, 44.1306, 19.0875, 53.899, 12.4806, 0.801542, 13.2821, 5.80537, 0, 0, 0, 0, 69.6875, 3.29898, 0, 0, 0, 0, 0, 15.7885, 3.29898, 0, 0, 0, 0, 0, 10.9903, 0, 0, 0, 0, 0, 0, 42.9087, 0, 0, 0, 0, 0, 0, 0, 2866.81, 0, 0, 0, 0, 0
5500, 2961.34, 1320.09, 7121.55, 7721.4, 2887.94, 1200.01, 6901.37, 7383.14, 0, 0, 0, 0, 73.4199, 120.032, 220.309, 360.467, 30.5271, 34.2468, 42.8928, 85.7855, 180.461, 44.1306, 19.3723, 54.0476, 12.6654, 0.813809, 13.4792, 5.8931, 0, 0, 0, 0, 70.0696, 3.35027, 0, 0, 0, 0, 0, 16.022, 3.35027, 0, 0, 0, 0, 0, 11.1548, 0, 0, 0, 0, 0, 0, 42.8928, 0, 0, 0, 0, 0, 0, 0, 2887.94, 0, 0, 0, 0, 0
5501, 3046.16, 1355.27, 7121.55, 7721.4, 2971.08, 1232.24, 6901.37, 7383.14, 0, 0, 0, 0, 75.1425, 122.849, 220.309, 360.467, 32.3124, 37.1888, 42.8301, 85.6603, 180.461, 44.1306, 20.5073, 54.6353, 13.404, 0.861604, 14.2656, 6.24163, 0, 0, 0, 0, 71.5923, 3.55023, 0, 0, 0, 0, 0, 16.957, 3.55023, 0, 0, 0, 0, 0, 11.8051, 0, 0, 0, 0, 0, 0, 42.8301, 0, 0, 0, 0, 0, 0, 0, 2971.08, 0, 0, 0, 0, 0
5502, 3302.04, 1461.03, 7121.55, 7721.4, 3221.59, 1328.68, 6901.37, 7383.14, 0, 0, 0, 0, 80.6202, 131.831, 220.309, 360.467, 37.9787, 46.5478, 42.6415, 85.283, 180.461, 44.1306, 24.1046, 56.5156, 15.7494, 1.00999, 16.7594, 7.34521, 0, 0, 0, 0, 76.4439, 4.17628, 0, 0, 0, 0, 0, 19.9283, 4.17628, 0, 0, 0, 0, 0, 13.8741, 0, 0, 0, 0, 0, 0, 42.6415, 0, 0, 0, 0, 0, 0, 0, 3221.59, 0, 0, 0, 0, 0
5503, 3705.25, 1626.58, 7121.55, 7721.4, 3615.33, 1478.29, 6901.37, 7383.14, 0, 0, 0, 0, 90.198, 147.52, 220.309, 360.467, 47.8534, 62.8311, 42.3445, 84.689, 180.461, 44.1306, 30.4023, 59.7956, 19.8542, 1.27021, 21.1244, 9.27796, 0, 0, 0, 0, 84.9286, 5.2694, 0, 0, 0, 0, 0, 25.1329, 5.2694, 0, 0, 0, 0, 0, 17.4511, 0, 0, 0, 0, 0, 0, 42.3445, 0, 0, 0, 0, 0, 0, 0, 3615.33, 0, 0, 0, 0, 0
5504, 3853.64, 1687.25, 7121.55, 7721.4, 3759.7, 1533.15, 6901.37, 7383.14, 0, 0, 0, 0, 94.0512, 153.82, 220.309, 360.467, 51.8158, 69.3493, 42.2354, 84.4709, 180.461, 44.1306, 32.9134, 61.1379, 21.4866, 1.37584, 22.8624, 10.051, 0, 0, 0, 0, 88.3356, 5.71567, 0, 0, 0, 0, 0, 27.1977, 5.71567, 0, 0, 0, 0, 0, 18.9024, 0, 0, 0, 0, 0, 0, 42.2354, 0, 0, 0, 0, 0, 0, 0, 3759.7, 0, 0, 0, 0, 0
5505, 3651.34, 1604.6, 7121.55, 7721.4, 3562.32, 1459.69, 6901.37, 7383.14, 0, 0, 0, 0, 88.8682, 145.299, 220.309, 360.467, 46.4846, 60.5317, 42.3836, 84.7671, 180.461, 44.1306, 29.5736, 59.2946, 19.3095, 1.23842, 20.5479, 9.02566, 0, 0, 0, 0, 83.744, 5.12415, 0, 0, 0, 0, 0, 24.4494, 5.12415, 0, 0, 0, 0, 0, 16.911, 0, 0, 0, 0, 0, 0, 42.3836, 0, 0, 0, 0, 0, 0, 0, 3562.32, 0, 0, 0, 0, 0
5506, 3244.45, 1437.2, 7121.55, 7721.4, 3164.75, 1308.27, 6901.37, 7383.14, 0, 0, 0, 0, 79.4159, 129.746, 220.309, 360.467, 36.7332, 44.3807, 42.6827, 85.3654, 180.461, 44.1306, 23.3948, 56.0211, 15.2691, 0.983322, 16.2524, 7.14237, 0, 0, 0, 0, 75.3598, 4.05611, 0, 0, 0, 0, 0, 19.3387, 4.05611, 0, 0, 0, 0, 0, 13.3384, 0, 0, 0, 0, 0, 0, 42.6827, 0, 0, 0, 0, 0, 0, 0, 3164.75, 0, 0, 0, 0, 0
5507, 2876.72, 1284.75, 7121.55, 7721.4, 2804.59, 1168.15, 6901.37, 7383.14, 0, 0, 0, 0, 71.89, 117.382, 220.309, 360.467, 28.936, 31.4742, 42.9541, 85.9081, 180.461, 44.1306, 18.4235, 53.4665, 12.0179, 0.778401, 12.7963, 5.62718, 0, 0, 0, 0, 68.6836, 3.20645, 0, 0, 0, 0, 0, 15.2171, 3.20645, 0, 0, 0, 0, 0, 10.5125, 0, 0, 0, 0, 0, 0, 42.9541, 0, 0, 0, 0, 0, 0, 0, 2804.59, 0, 0, 0, 0, 0
5508, 2604.57, 1171.27, 7121.55, 7721.4, 2537.45, 1062.61, 6901.37, 7383.14, 0, 0, 0, 0, 66.9429, 109.25, 220.309, 360.467, 23.7877, 22.9393, 43.1551, 86.3103, 180.461, 44.1306, 15.1391, 51.8038, 9.86707, 0.641867, 10.5089, 4.63015, 0, 0, 0, 0, 64.2959, 2.64693, 0, 0, 0, 0, 0, 12.4922, 2.64693, 0, 0, 0, 0, 0, 8.64865, 0, 0, 0, 0, 0, 0, 43.1551, 0, 0, 0, 0, 0, 0, 0, 2537.45, 0, 0, 0, 0, 0
5509, 2398.16, 1084.81, 7121.55, 7721.4, 2334.46, 981.59, 6901.37, 7383.14, 0, 0, 0, 0, 63.5721, 103.682, 220.309, 360.467, 20.2646, 17.0669, 43.3075, 86.6151, 180.461, 44.1306, 12.8883, 50.6838, 8.3855, 0.546243, 8.93174, 3.95657, 0, 0, 0, 0, 61.3052, 2.26694, 0, 0, 0, 0, 0, 10.6214, 2.26694, 0, 0, 0, 0, 0, 7.37628, 0, 0, 0, 0, 0, 0, 43.3075, 0, 0, 0, 0, 0, 0, 0, 2334.46, 0, 0, 0, 0, 0
5510, 2202.78, 1002.64, 7121.55, 7721.4, 2142.06, 904.262, 6901.37, 7383.14, 0, 0, 0, 0, 60.6044, 98.8201, 220.309, 360.467, 17.152, 11.9153, 43.4524, 86.9048, 180.461, 44.1306, 10.8993, 49.7051, 7.08571, 0.463524, 7.54923, 3.35011, 0, 0, 0, 0, 58.6771, 1.92734, 0, 0, 0, 0, 0, 8.972, 1.92734, 0, 0, 0, 0, 0, 6.25267, 0, 0, 0, 0, 0, 0, 43.4524, 0, 0, 0, 0, 0, 0, 0, 2142.06, 0, 0, 0, 0, 0
5511, 2134.06, 973.754, 7121.55, 7721.4, 2074.38, 876.685, 6901.37, 7383.14, 0, 0, 0, 0, 59.6338, 97.224, 220.309, 360.467, 16.1305, 10.2174, 43.5033, 87.0066, 180.461, 44.1306, 10.245, 49.3888, 6.65602, 0.436642, 7.09267, 3.15235, 0, 0, 0, 0, 57.8149, 1.81892, 0, 0, 0, 0, 0, 8.4261, 1.81892, 0, 0, 0, 0, 0, 5.88549, 0, 0, 0, 0, 0, 0, 43.5033, 0, 0, 0, 0, 0, 0, 0, 2074.38, 0, 0, 0, 0, 0
5512, 1960.09, 900.12, 7121.55, 7721.4, 1902.68, 807.123, 6901.37, 7383.14, 0, 0, 0, 0, 57.3026, 93.4026, 220.309, 360.467, 13.67, 6.13748, 43.6325, 87.2651, 180.461, 44.1306, 8.672, 48.6306, 5.62675, 0.370483, 5.99724, 2.67477, 0, 0, 0, 0, 55.7521, 1.5504, 0, 0, 0, 0, 0, 7.1216, 1.5504, 0, 0, 0, 0, 0, 4.998, 0, 0, 0, 0, 0, 0, 43.6325, 0, 0, 0, 0, 0, 0, 0, 1902.68, 0, 0, 0, 0, 0
5513, 2107.4, 962.713, 7121.55, 7721.4, 2048.27, 865.799, 6901.37, 7383.14, 0, 0, 0, 0, 59.2141, 96.5713, 220.309, 360.467, 15.6911, 9.52524, 43.523, 87.0461, 180.461, 44.1306, 9.96944, 49.2447, 6.48584, 0.42511, 6.91096, 3.05848, 0, 0, 0, 0, 57.4527, 1.76142, 0, 0, 0, 0, 0, 8.20802, 1.76142, 0, 0, 0, 0, 0, 5.72164, 0, 0, 0, 0, 0, 0, 43.523, 0, 0, 0, 0, 0, 0, 0, 2048.27, 0, 0, 0, 0, 0
5514, 2327.49, 1055.45, 7121.55, 7721.4, 2265.25, 953.155, 6901.37, 7383.14, 0, 0, 0, 0, 62.3802, 101.797, 220.309, 360.467, 19.0201, 15.0769, 43.3601, 86.7201, 180.461, 44.1306, 12.0972, 50.2831, 7.88673, 0.514512, 8.40124, 3.69592, 0, 0, 0, 0, 60.2633, 2.11694, 0, 0, 0, 0, 0, 9.98021, 2.11694, 0, 0, 0, 0, 0, 6.92298, 0, 0, 0, 0, 0, 0, 43.3601, 0, 0, 0, 0, 0, 0, 0, 2265.25, 0, 0, 0, 0, 0
5515, 2448.69, 1106.26, 7121.55, 7721.4, 2384.51, 1001.09, 6901.37, 7383.14, 0, 0, 0, 0, 64.256, 104.901, 220.309, 360.467, 20.9854, 18.3597, 43.2705, 86.541, 180.461, 44.1306, 13.3528, 50.9032, 8.71509, 0.566297, 9.28139, 4.07138, 0, 0, 0, 0, 61.9326, 2.32339, 0, 0, 0, 0, 0, 11.0294, 2.32339, 0, 0, 0, 0, 0, 7.63268, 0, 0, 0, 0, 0, 0, 43.2705, 0, 0, 0, 0, 0, 0, 0, 2384.51, 0, 0, 0, 0, 0
5516, 2702.29, 1212.36, 7121.55, 7721.4, 2633.88, 1099.81, 6901.37, 7383.14, 0, 0, 0, 0, 68.5695, 111.998, 220.309, 360.467, 25.4864, 25.8322, 43.0831, 86.1661, 180.461, 44.1306, 16.2178, 52.3517, 10.5926, 0.685676, 11.2783, 4.93952, 0, 0, 0, 0, 65.7575, 2.81202, 0, 0, 0, 0, 0, 13.4058, 2.81202, 0, 0, 0, 0, 0, 9.26862, 0, 0, 0, 0, 0, 0, 43.0831, 0, 0, 0, 0, 0, 0, 0, 2633.88, 0, 0, 0, 0, 0
5517, 2610.49, 1173.9, 7121.55, 7721.4, 2543.52, 1064.77, 6901.37, 7383.14, 0, 0, 0, 0, 66.9177, 109.321, 220.309, 360.467, 23.7662, 23.0182, 43.1515, 86.303, 180.461, 44.1306, 15.1076, 51.81, 9.8742, 0.639505, 10.5137, 4.59394, 0, 0, 0, 0, 64.3006, 2.61711, 0, 0, 0, 0, 0, 12.4905, 2.61711, 0, 0, 0, 0, 0, 8.65856, 0, 0, 0, 0, 0, 0, 43.1515, 0, 0, 0, 0, 0, 0, 0, 2543.52, 0, 0, 0, 0, 0
5518, 2681.15, 1203.49, 7121.55, 7721.4, 2613.05, 1091.98, 6901.37, 7383.14, 0, 0, 0, 0, 68.1437, 111.358, 220.309, 360.467, 25.0443, 25.1591, 43.0995, 86.1989, 180.461, 44.1306, 15.9052, 52.2386, 10.3999, 0.671811, 11.0717, 4.83343, 0, 0, 0, 0, 65.3921, 2.75167, 0, 0, 0, 0, 0, 13.1535, 2.75167, 0, 0, 0, 0, 0, 9.13912, 0, 0, 0, 0, 0, 0, 43.0995, 0, 0, 0, 0, 0, 0, 0, 2613.05, 0, 0, 0, 0, 0
5519, 2496.82, 1126.32, 7121.55, 7721.4, 2431.77, 1020.62, 6901.37, 7383.14, 0, 0, 0, 0, 64.929, 106.11, 220.309, 360.467, 21.6931, 19.6379, 43.2359, 86.4718, 180.461, 44.1306, 13.7797, 51.1493, 9.0185, 0.581245, 9.59974, 4.17994, 0, 0, 0, 0, 62.556, 2.373, 0, 0, 0, 0, 0, 11.4067, 2.373, 0, 0, 0, 0, 0, 7.91339, 0, 0, 0, 0, 0, 0, 43.2359, 0, 0, 0, 0, 0, 0, 0, 2431.77, 0, 0, 0, 0, 0
5520, 2312.25, 1048.89, 7121.55, 7721.4, 2250.19, 948.068, 6901.37, 7383.14, 0, 0, 0, 0, 61.9516, 101.243, 220.309, 360.467, 18.5793, 14.4981, 43.3723, 86.7447, 180.461, 44.1306, 11.8149, 50.1367, 7.7407, 0.497004, 8.23771, 3.57722, 0, 0, 0, 0, 59.9306, 2.02101, 0, 0, 0, 0, 0, 9.79392, 2.02101, 0, 0, 0, 0, 0, 6.76438, 0, 0, 0, 0, 0, 0, 43.3723, 0, 0, 0, 0, 0, 0, 0, 2250.19, 0, 0, 0, 0, 0
5521, 2100.61, 959.679, 7121.55, 7721.4, 2041.6, 863.96, 6901.37, 7383.14, 0, 0, 0, 0, 58.8796, 96.2057, 220.309, 360.467, 15.3502, 9.14683, 43.5294, 87.0588, 180.461, 44.1306, 9.75514, 49.1244, 6.39484, 0.411694, 6.80653, 2.9486, 0, 0, 0, 0, 57.2115, 1.66809, 0, 0, 0, 0, 0, 8.08704, 1.66809, 0, 0, 0, 0, 0, 5.59502, 0, 0, 0, 0, 0, 0, 43.5294, 0, 0, 0, 0, 0, 0, 0, 2041.6, 0, 0, 0, 0, 0
5522, 1935.05, 889.677, 7121.55, 7721.4, 1878.24, 797.428, 6901.37, 7383.14, 0, 0, 0, 0, 56.7106, 92.6353, 220.309, 360.467, 13.0583, 5.33083, 43.6522, 87.3045, 180.461, 44.1306, 8.29599, 48.4146, 5.43765, 0.351631, 5.78928, 2.5067, 0, 0, 0, 0, 55.2885, 1.4221, 0, 0, 0, 0, 0, 6.87389, 1.4221, 0, 0, 0, 0, 0, 4.76235, 0, 0, 0, 0, 0, 0, 43.6522, 0, 0, 0, 0, 0, 0, 0, 1878.24, 0, 0, 0, 0, 0
5523, 1885.46, 868.779, 7121.55, 7721.4, 1829.33, 777.266, 6901.37, 7383.14, 0, 0, 0, 0, 56.1012, 91.6273, 220.309, 360.467, 12.4124, 4.24971, 43.6888, 87.3776, 180.461, 44.1306, 7.88801, 48.2132, 5.16894, 0.334612, 5.50356, 2.38446, 0, 0, 0, 0, 54.7478, 1.35339, 0, 0, 0, 0, 0, 6.53462, 1.35339, 0, 0, 0, 0, 0, 4.52436, 0, 0, 0, 0, 0, 0, 43.6888, 0, 0, 0, 0, 0, 0, 0, 1829.33, 0, 0, 0, 0, 0
